;Cod_setor;lat;long;TIPO;income;longevity;literacy;population
31;350270505000033;-48.721110133705146;-24.48087327904408;RURAL;0.4103026706434925;0.6833333333333333;0.967741935483871;133.0
32;350270505000034;-48.794902589435964;-24.509706733696973;RURAL;0.4563644220587169;0.9;0.9590643274853802;275.0
33;350270505000035;-48.79289125372341;-24.545847811016397;RURAL;0.4985361739127164;0.8833333333333333;0.9630883895944136;576.0
34;350270505000036;-48.92811675698781;-24.51105391751386;RURAL;0.465423191222674;0.85;0.9526515151515152;231.0
35;350270505000038;-48.90906743258135;-24.452633816061326;RURAL;0.4703847519607078;0.8333333333333334;0.9516545366327026;940.0
36;350270505000039;-48.82405677507633;-24.534438596895566;RURAL;0.390506636459169;0.7666666666666667;0.9437332406838248;766.0
37;350270505000040;-48.87028529217038;-24.539227859738105;RURAL;0.4837008978107633;0.8666666666666667;0.9351684172401304;320.0
38;350270510000001;-48.85313218477929;-24.426983320437333;URBANO;0.4239232907720968;0.8;0.9635660114533354;507.0
39;350270510000002;-48.84813910089343;-24.42668826219932;URBANO;0.4214509188437114;0.85;0.9442310860995984;438.0
40;350270510000003;-48.81539422064587;-24.42183480564216;RURAL;0.467666112335691;0.8333333333333334;0.9666666666666668;294.0
41;350270510000004;-48.840988656129745;-24.384991525342123;RURAL;0.44376031178561576;0.7833333333333333;0.9357769423558896;234.0
42;350270510000005;-48.78304985213979;-24.37919822136822;RURAL;0.4726789320911878;0.6833333333333333;0.9833333333333334;52.0
43;350270510000006;-48.86150877292441;-24.427861628500207;RURAL;0.4192277004405706;0.5666666666666667;0.9144086021505377;97.0
44;350270525000001;-48.91074699638257;-24.383050045558594;URBANO;0.4275374802609097;0.75;0.9160976512689728;870.0
45;350270525000002;-48.91311585953049;-24.379945189628;URBANO;0.452138196552446;0.7833333333333333;0.9220022619832222;799.0
46;350270525000003;-48.90796360554412;-24.379925800159036;URBANO;0.28085718914386265;0.75;0.940586126923888;354.0
47;350270525000004;-48.90925475855637;-24.358884221826745;RURAL;0.4509227302885229;0.7666666666666667;0.9090626939788948;251.0
48;350270525000005;-48.923023988242605;-24.416960959757798;RURAL;0.21035842034085786;0.8333333333333334;0.9338798068712836;577.0
49;350270525000006;-48.981486138489736;-24.395447575080354;RURAL;0.3322078403545889;0.7666666666666667;0.9838472834067548;310.0
50;350270530000001;-49.04623465112066;-24.368142116681117;URBANO;0.4788869403634672;0.8;0.926957996322654;840.0
51;350270530000002;-49.04958898507631;-24.310839371357385;RURAL;0.4364394021303713;0.8;0.9643347050754456;339.0
52;350270530000003;-49.011565731254066;-24.358247621167443;RURAL;0.3805819844271963;0.7;0.8538128538128538;120.0
53;350535105000001;-49.02656568633014;-24.471558214867148;URBANO;0.6149770757531563;0.75;0.9646854896790812;453.0
54;350535105000002;-49.02245009157363;-24.470557005066482;URBANO;0.5848147061302225;0.7;0.9550483709551876;756.0
55;350535105000003;-49.02420153842324;-24.47479404945665;URBANO;0.5188825340385785;0.8;0.9635718891038041;335.0
56;350535105000004;-48.98980687342989;-24.45509783350384;RURAL;0.4373129344041623;0.75;0.9052254098360656;756.0
57;350535105000005;-48.98597604820073;-24.477688749219578;RURAL;0.5306837237659039;0.7;0.9649122807017544;51.0
58;350535105000006;-49.03057707377791;-24.514872661605303;RURAL;0.4492885233944552;0.7333333333333333;0.9546941678520624;435.0
59;350535105000007;-49.10544961233054;-24.50759622374915;RURAL;0.4990850268565076;0.7833333333333333;0.925024925224327;397.0
60;350535105000008;-49.11818432825688;-24.46386479314808;RURAL;0.5665371284609685;0.7833333333333333;0.9473429951690822;368.0
61;350535105000009;-49.14847557399994;-24.395966401486525;RURAL;0.4409105192958574;0.6833333333333333;0.9616161616161616;233.0
62;350535105000010;-49.047548369943236;-24.424349784937945;RURAL;0.4923320711832718;0.8;0.9534824946875452;785.0
63;350535105000011;-48.95519162601014;-24.472828689484725;RURAL;0.4536964118005468;0.7333333333333333;0.9020789288231148;675.0
64;350540105000001;-48.503091331739526;-24.759786669459935;URBANO;0.6149825177401416;0.7833333333333333;0.9210022900216726;1416.0
65;350540105000002;-48.4973978880854;-24.7528438478008;URBANO;0.5567761348885919;0.75;0.9540805238325586;1712.0
66;350540105000003;-48.45057813975794;-24.762960355793282;RURAL;0.4904167073868491;0.75;0.9487179487179488;457.0
67;350540105000004;-48.41224761342247;-24.8382895218584;RURAL;0.4421445048164606;0.75;0.8702991124108563;378.0
68;350540105000005;-48.35151974847849;-24.933687872056005;RURAL;0.4945722558725528;0.7833333333333333;0.8687881624103043;384.0
69;350540105000006;-48.33610001768784;-24.987835476414173;RURAL;0.4090636611339421;0.7;0.9583333333333334;82.0
70;350540105000007;-48.50858097082439;-25.03149697346487;RURAL;0.4387085422212445;0.7833333333333333;0.8935988793470978;592.0
71;350540105000008;-48.5504181516779;-24.995744511671937;RURAL;0.5481588587793963;0.75;0.8731616274729376;529.0
72;350540105000009;-48.43670434819116;-24.912787030775654;RURAL;0.34172491451279824;0.7666666666666667;0.8606060606060605;312.0
73;350540105000010;-48.52243107189056;-24.913660796908044;RURAL;0.4454556801150554;0.7;0.8474576271186439;249.0
74;350540105000011;-48.52627717040905;-24.84595449357603;RURAL;0.5278987778012956;0.8;0.8917569693833278;717.0
75;350540105000012;-48.503408826477695;-24.79299538884534;RURAL;0.5106271085910874;0.8;0.9085756897837436;632.0
76;350540105000013;-48.50014234009739;-24.711980828581705;RURAL;0.5794421585487486;0.6833333333333333;0.6174603174603175;48.0
77;350540105000015;-48.278484195266614;-24.909031493568794;RURAL;0.35951728669820104;0.8333333333333334;0.9042424242424244;144.0
78;350925405000001;-48.10763044056151;-24.72714875626637;URBANO;0.5864255651442924;0.7833333333333333;0.9660940743973234;720.0
79;350925405000002;-48.10431315780199;-24.729250163022545;URBANO;0.6731059819593593;0.8333333333333334;0.9686769067541172;936.0
80;350925405000003;-48.11127026007983;-24.734685320580517;URBANO;0.5760368598937099;0.7833333333333333;0.9573355683269476;1208.0
81;350925405000004;-48.12179184334862;-24.729759945313535;URBANO;0.5834880168244337;0.8333333333333334;0.9443469026975824;708.0
82;350925405000005;-48.124745250878966;-24.728359279625035;URBANO;0.5969642394714637;0.85;0.9411563095773622;1054.0
83;350925405000006;-48.124350440165884;-24.72626797037799;URBANO;0.5764768209890365;0.7833333333333333;0.9463836816777992;1189.0
84;350925405000007;-48.12595777167618;-24.721851328517015;URBANO;0.6459519604469154;0.8333333333333334;0.9515417555539928;1253.0
85;350925405000008;-48.11470325756156;-24.718157481495414;URBANO;0.6653108732581389;0.8333333333333334;0.9745037901456214;720.0
86;350925405000009;-48.10953719208876;-24.725323992747402;URBANO;0.6580687253936033;0.85;0.9601772197680124;478.0
87;350925405000010;-48.10735256551879;-24.725247475274823;URBANO;0.6526212417057244;0.8333333333333334;0.9890162368672396;881.0
88;350925405000011;-48.10161208741699;-24.724274099631245;URBANO;0.5660070381775933;0.8333333333333334;0.9616172282486959;1283.0
89;350925405000012;-48.098582137068945;-24.735297305007514;URBANO;0.3868187153903224;0.7666666666666667;0.906387975845772;1184.0
90;350925405000013;-48.10446287547427;-24.734592596076393;URBANO;0.4626865525532685;0.75;0.9309812706116608;678.0
91;350925405000014;-48.10886085204276;-24.73537446959804;URBANO;0.5382872218849514;0.7833333333333333;0.9503322776490194;1183.0
92;350925405000015;-48.10684883849394;-24.740313005583943;URBANO;0.6450046861870246;0.7666666666666667;0.9488991033934854;999.0
93;350925405000016;-48.109420818143896;-24.741652224229608;URBANO;0.3490453805249753;0.8166666666666667;0.9009834729981376;867.0
94;350925405000017;-48.11356051567392;-24.73796895666451;URBANO;0.4939363321292975;0.6333333333333333;0.95465564738292;980.0
95;350925405000018;-48.11853969140354;-24.736730658049748;URBANO;0.38191891395809;0.7333333333333333;0.9222016831505884;1394.0
96;350925405000019;-48.10712146133409;-24.718058958911307;URBANO;0.6391925638372216;0.65;0.9699346891646256;1548.0
97;350925405000020;-48.16923530475858;-24.71096709299377;URBANO;0.4996308483665588;0.8166666666666667;0.948659214464602;434.0
98;350925405000021;-48.17282481952785;-24.709976460519812;URBANO;0.4877430114812996;0.8;0.8673318551367332;239.0
99;350925405000022;-48.15915398581207;-24.648746182309576;URBANO;0.4667634422865754;0.65;0.9550949913644214;276.0
100;350925405000023;-48.163344369684516;-24.714785710655836;URBANO;0.4945887797395437;0.8;0.9330463892874222;448.0
101;350925405000024;-48.109813114155784;-24.685036312079383;RURAL;0.5015542105674693;0.75;0.8941783942492659;615.0
102;350925405000025;-48.092648701436;-24.74477801344665;RURAL;0.5128619551869397;0.8333333333333334;0.8987488507814686;750.0
103;350925405000026;-48.171506364060406;-24.801955020829254;RURAL;0.4643873426447235;0.8333333333333334;0.8701561302232443;803.0
104;350925405000027;-48.172905148256056;-24.787782955874018;RURAL;0.5598009711036442;0.8;0.9455490077288832;372.0
105;350925405000028;-48.209611323940074;-24.80252653985198;RURAL;0.4573857047935409;0.9666666666666668;0.917948717948718;266.0
106;350925405000029;-48.181397464176825;-24.849662540917716;RURAL;0.4347119559879213;0.8166666666666667;0.8749701304258428;673.0
107;350925405000030;-48.254304980699516;-24.85125822985411;RURAL;0.4969934248975758;0.8833333333333333;0.900861731296514;636.0
108;350925405000031;-48.25967573060716;-24.789392948575934;RURAL;0.4622754632076276;0.7333333333333333;0.9353846153846154;103.0
109;350925405000033;-48.238778650719524;-24.743340021106196;RURAL;0.4769242927477516;0.8;0.9408866995073892;373.0
110;350925405000034;-48.21265866639173;-24.71190504056515;RURAL;0.4828325904229183;0.7833333333333333;0.9306397306397306;296.0
111;350925405000035;-48.16862906974405;-24.692922871466745;RURAL;0.5418647267937566;0.7666666666666667;0.9031541218637992;504.0
112;350925405000036;-48.1501377275459;-24.744685413665362;RURAL;0.5136721039059121;0.8666666666666667;0.919096710849288;412.0
113;350925405000037;-48.19650717699726;-24.769387627510337;RURAL;0.5408634397165174;0.8333333333333334;0.9084556254367576;216.0
114;350925405000038;-48.19743367610215;-24.784153779333245;RURAL;0.5312936817261372;0.8666666666666667;0.9112499392289368;830.0
115;350925405000039;-48.1512101804032;-24.674562078582994;RURAL;0.4247508234712778;0.8166666666666667;0.9437470377141308;786.0
116;350990805000001;-47.929496652461516;-25.01617523683226;URBANO;0.7403560633036202;0.9666666666666668;0.9698146850920204;431.0
117;350990805000002;-47.9337984140563;-25.009833429661317;URBANO;0.5573219707148844;0.8333333333333334;0.9746577995867768;980.0
118;350990805000003;-47.92927258268014;-25.01169059910556;URBANO;0.7072749711461114;0.9166666666666666;0.9637801066372494;428.0
119;350990805000004;-47.93042582293598;-25.005229395462827;URBANO;0.6287649929167247;0.8666666666666667;0.9533451175745888;797.0
120;350990805000005;-47.89646295193906;-24.95551084142402;URBANO;0.7667216790151469;0.8833333333333333;0.9678041256988624;584.0
121;350990805000006;-47.93469702336285;-25.003817985595358;URBANO;0.6238740435393553;0.85;0.9660853141020924;827.0
122;350990805000008;-47.96996043172547;-24.980855881075357;URBANO;0.5894420531355506;0.8166666666666667;0.9668119327028978;746.0
123;350990805000009;-47.93406491726258;-25.016358987115552;URBANO;0.5519852478783944;0.8666666666666667;0.9703739229940764;828.0
124;350990805000010;-47.933959187894104;-25.022562619007072;URBANO;0.5364210387890667;0.8;0.9773689831694472;589.0
125;350990805000011;-47.945693338541396;-25.004717670622597;URBANO;0.4806390149533957;0.8333333333333334;0.9304079241665778;1313.0
126;350990805000012;-47.938653636923945;-25.01275537481327;URBANO;0.5084817325706805;0.75;0.9431703562138344;860.0
127;350990805000014;-47.849258306327016;-24.854224060599964;RURAL;0.5379010911400288;0.8333333333333334;0.9555555555555556;173.0
128;350990805000015;-47.95705632724489;-25.116199925655618;RURAL;0.3094347263974594;0.75;0.8351254480286738;39.0
129;350990805000016;-48.06103247464054;-25.081506867266427;RURAL;0.42119762947948797;0.7166666666666667;0.949074074074074;99.0
130;350990805000017;-48.156600624686874;-25.03017210262161;RURAL;0.4456901313514475;0.8;0.927536231884058;172.0
131;350990805000018;-48.01406009243247;-24.921066430412342;RURAL;0.436904369471776;0.85;0.9377952802464536;625.0
132;350990805000019;-47.941782692150205;-24.85316353924608;RURAL;0.4421614120843909;0.8333333333333334;0.9239560095495284;250.0
133;350990805000021;-47.971726815435645;-25.04343809890534;URBANO;0.5669273337419337;0.75;0.9586610203670096;745.0
134;350990805000022;-47.96243686703425;-25.022551101065297;URBANO;0.4522718254990286;0.75;0.9271383068875836;937.0
135;350990805000025;-48.01932749383275;-24.92651257914989;RURAL;0.2976757844468857;0.6166666666666667;0.8974358974358975;30.0
136;350990810000001;-48.03955123348395;-25.215314388930086;URBANO;0.4347997071586293;0.8666666666666667;0.9507389162561576;303.0
137;350990810000003;-47.99863957536896;-25.197430048282673;RURAL;0.4718315064646234;0.75;0.935;263.0
138;351480905000001;-48.105188792056225;-24.52280834092283;URBANO;0.6136855369012967;0.9166666666666666;0.9812374770777432;777.0
139;351480905000002;-48.10584838079155;-24.527870643943793;URBANO;0.6141274101527517;0.8166666666666667;0.957889027951606;1137.0
140;351480905000003;-48.110442785244516;-24.526817645384174;URBANO;0.621636745211407;0.8666666666666667;0.9590534085974816;1340.0
141;351480905000004;-48.114933897645955;-24.526784549223823;URBANO;0.5384513288335454;0.7666666666666667;0.9405287331575076;1566.0
142;351480905000005;-48.11390355617778;-24.520779384699534;URBANO;0.6541894744473171;0.9;0.9816601913355892;535.0
143;351480905000006;-48.10797776745162;-24.515948881628027;URBANO;0.4841244657655611;0.7833333333333333;0.9438885485444604;797.0
144;351480905000007;-48.14002964347457;-24.569843662318192;RURAL;0.5058701653979184;0.85;0.8872120907924823;660.0
145;351480905000008;-48.109034538175884;-24.50056129948765;RURAL;0.4994715434017747;0.8666666666666667;0.9533480703693468;218.0
146;351480905000009;-48.09395299208679;-24.557633494097573;RURAL;0.5310157158589909;0.8333333333333334;0.9280371660859466;404.0
147;351480905000010;-48.16089237024959;-24.462837679343217;RURAL;0.5018827339901252;0.7166666666666667;0.8605141171512853;176.0
148;351480905000011;-48.12132038244413;-24.39462600419211;RURAL;0.5125227398684845;0.8666666666666667;0.9643765903307888;162.0
149;351480905000012;-48.07898710573799;-24.406010086845935;RURAL;0.4918918915118844;0.8166666666666667;0.9098447158148651;185.0
150;351480905000013;-48.040380201354665;-24.445205323426887;RURAL;0.4918070822526683;0.8;0.8877789071196941;506.0
151;351480905000014;-48.04527826945526;-24.507320074330767;RURAL;0.5743479715892216;0.8666666666666667;0.953910386490332;654.0
152;351480905000015;-48.19919955748935;-24.500353729468813;RURAL;0.4525127952173018;0.6833333333333333;0.8072404699112923;180.0
153;351480905000016;-48.137900240176855;-24.333748630316034;RURAL;0.5449114218938615;0.6;0.9393939393939394;52.0
154;351480905000017;-48.168260244192325;-24.28106036488287;RURAL;0.34756294933268184;0.6666666666666666;0.9615384615384616;69.0
155;351480910000001;-48.29343472547427;-24.638943701152435;URBANO;0.521595719740872;0.8833333333333333;0.9279072504708098;378.0
156;351480910000002;-48.268951114496154;-24.64232192164454;RURAL;0.4685494354396159;0.7666666666666667;0.8875313283208021;232.0
157;351480910000003;-48.30740192635404;-24.693626612482696;RURAL;0.4648506497945896;0.8166666666666667;0.8713981894491183;540.0
158;351480910000006;-48.364701844313025;-24.69841727996719;RURAL;0.3296820457541021;0.7;0.9281045751633986;221.0
159;351480915000001;-48.218623680850605;-24.595523703087178;URBANO;0.5899717407834622;0.8333333333333334;0.9222349904865964;656.0
160;351480915000002;-48.22648274339495;-24.629768374555237;RURAL;0.5041800623841338;0.7;0.7987567987567988;453.0
161;351480915000003;-48.27414518872836;-24.586093395077615;RURAL;0.4154822249522934;0.7666666666666667;0.9112403100775194;377.0
162;351480915000004;-48.265795463452314;-24.49324278260558;RURAL;0.4174384232697513;0.7666666666666667;0.939333838884676;346.0
163;351480915000005;-48.3447333227135;-24.603533837790028;RURAL;0.4324125618428201;0.8333333333333334;0.8769164290035434;836.0
164;351480915000006;-48.30743865734638;-24.398563709994377;RURAL;0.4390491354081853;0.7833333333333333;0.957805907172996;224.0
165;351480915000007;-48.406463424664295;-24.63056727644645;RURAL;0.35327710152441505;0.65;0.912280701754386;24.0
166;351480915000011;-48.16699549388758;-24.612014452703367;RURAL;0.4976088255868471;0.7333333333333333;0.971843778383288;546.0
167;351480915000012;-48.381725179822986;-24.552531027018496;RURAL;0.4073596926656117;0.8666666666666667;0.9154886361145812;356.0
168;352030105000001;-47.55392102724352;-24.707342197625916;URBANO;0.6722213050966486;0.8833333333333333;0.9357916014606156;849.0
169;352030105000002;-47.55803041525054;-24.7091567201073;URBANO;0.6604779297498165;0.95;0.9863636363636364;520.0
170;352030105000003;-47.560066315866905;-24.71270015145251;URBANO;0.675552093473967;0.9;0.946880402325947;373.0
171;352030105000004;-47.560869408257496;-24.7097370359458;URBANO;0.6081826333928327;0.9;0.9742861874009416;1045.0
172;352030105000005;-47.56090207186062;-24.705748167034297;URBANO;0.5913858197622205;0.8666666666666667;0.9693781855249743;681.0
173;352030105000006;-47.562397711541166;-24.706885988135415;URBANO;0.5814887439878678;0.8666666666666667;0.970406099924172;714.0
174;352030105000007;-47.56363514479774;-24.701742609955822;URBANO;0.5546278187821618;0.8;0.9880451122462792;1006.0
175;352030105000008;-47.56658799998652;-24.694873061119466;URBANO;0.4771596936822559;0.85;0.9397644927536232;447.0
176;352030105000009;-47.55903137536356;-24.703022473701733;URBANO;0.6339196028465478;0.85;0.9518693673144571;1232.0
177;352030105000010;-47.55703041295479;-24.70566170696927;URBANO;0.6879467066883371;0.9166666666666666;0.9769590643274854;575.0
178;352030105000011;-47.566124040526326;-24.71388976939492;URBANO;0.5764629026434921;0.8333333333333334;0.9626135569531796;800.0
179;352030105000012;-47.56871591802609;-24.71388321388271;URBANO;0.5475179571910629;0.8;0.9393070489844684;835.0
180;352030105000013;-47.568633041561;-24.709986682209976;URBANO;0.5659833432299193;0.8333333333333334;0.94227538543328;730.0
181;352030105000014;-47.56761583679838;-24.708536840578446;URBANO;0.5597441557031256;0.8333333333333334;0.9328235117708802;749.0
182;352030105000015;-47.57240439094699;-24.711504850825584;URBANO;0.4961227464167773;0.7333333333333333;0.8917483290617619;1071.0
183;352030105000016;-47.57021767312755;-24.716901187895328;URBANO;0.522570092464329;0.6833333333333333;0.9651751848280296;1233.0
184;352030105000017;-47.5744237513247;-24.711603438587318;URBANO;0.525610561868254;0.7166666666666667;0.9373619233268357;711.0
185;352030105000018;-47.60767111862765;-24.71229951154253;URBANO;0.4960988726090952;0.8;0.9304253943200376;1418.0
186;352030105000019;-47.717517425647586;-24.810631064975897;URBANO;0.486961881160669;0.7833333333333333;0.9209523809523811;234.0
187;352030105000021;-47.54263859792546;-24.656494141949114;URBANO;0.5321021044063241;0.8333333333333334;0.9180018341694988;681.0
188;352030105000022;-47.49186402606891;-24.664644378527985;URBANO;0.5900711960507424;0.85;0.9583333333333334;39.0
189;352030105000025;-47.375264527373204;-24.645043571491957;URBANO;0.6161288360330612;0.8333333333333334;0.9813084112149534;134.0
190;352030105000026;-47.434121619521555;-24.66383159706018;URBANO;0.5374174588571334;0.85;0.9385148097889664;587.0
191;352030105000027;-47.4872482895122;-24.686314776475374;URBANO;0.5673337753547271;0.85;0.9299013208190724;736.0
192;352030105000028;-47.53169053210384;-24.694533534852706;URBANO;0.5275283622545709;0.7833333333333333;0.9206145966709346;103.0
193;352030105000030;-47.557725900448894;-24.694024292596165;URBANO;0.662209730068492;0.75;0.9770464221947536;1059.0
194;352030105000031;-47.57156075428163;-24.708916406300638;URBANO;0.4943566468959086;0.8;0.9521850468074388;803.0
195;352030105000032;-47.57555924255134;-24.712555504999145;URBANO;0.4984977646913185;0.7666666666666667;0.9262017787963114;869.0
196;352030105000033;-47.28700270628855;-24.43746959252578;RURAL;0.4881101139695594;0.85;0.7609214777356371;138.0
197;352030105000035;-47.780684564085384;-24.80528995798594;URBANO;0.44363367050000935;0.8833333333333333;0.9819819819819819;54.0
198;352030105000036;-47.736559508456544;-24.761953412996984;URBANO;0.5550574068110579;0.8166666666666667;0.9629629629629628;412.0
199;352030105000037;-47.70722968572516;-24.69469218275407;URBANO;0.5121557665374565;0.8666666666666667;0.9282609951196972;629.0
200;352030105000038;-47.661910275353655;-24.62401966072662;RURAL;0.5080955231612408;0.85;0.9784946236559141;41.0
201;352030105000039;-47.5805426661317;-24.62543931192367;RURAL;0.4702477922792037;0.8166666666666667;0.8966391883322764;114.0
202;352030105000040;-47.48676241341438;-24.57905936782743;RURAL;0.5112173129512595;0.8;0.8761203192142419;250.0
203;352030105000041;-47.40825408052513;-24.558283925463403;RURAL;0.3652251835134194;0.8166666666666667;0.989247311827957;34.0
204;352030105000042;-47.2153804136682;-24.50735018516237;RURAL;0.4623620460122133;0.9666666666666668;0.9722222222222222;52.0
205;352030105000043;-47.62293449704436;-24.549470334262043;RURAL;0.5089496052299746;0.8166666666666667;0.9098039215686274;198.0
206;352030105000044;-47.592702720856316;-24.477655071826334;RURAL;0.4697890805320484;0.7666666666666667;0.9247161600102776;573.0
207;352030105000045;-47.60859181985274;-24.406078744690305;RURAL;0.4821160142256482;0.8166666666666667;0.887758945386064;659.0
208;352030105000046;-47.52648560117012;-24.387331175305853;RURAL;0.4625781316072992;0.75;0.9032675365228058;711.0
209;352030105000047;-47.500145851621696;-24.459423193647126;RURAL;0.4313095996995959;0.7666666666666667;0.8230015598436652;763.0
210;352030105000049;-47.40945187629899;-24.39186414557902;RURAL;0.4349376313993716;0.8;0.8699346405228758;116.0
211;352030105000050;-47.56339899738539;-24.69767787693105;URBANO;0.6969572457559363;0.8166666666666667;0.9815520391897672;724.0
212;352030105000051;-47.576070767383044;-24.721168839042857;URBANO;0.4904896271002447;0.6166666666666667;0.9766355140186916;290.0
213;352030105000052;-47.38287741391723;-24.647293381869396;URBANO;0.510155884113389;0.75;0.9804804804804804;300.0
214;352030105000053;-47.40850659470148;-24.65197204611135;URBANO;0.31926534684889823;0.6666666666666666;0.8453159041394335;48.0
215;352030105000054;-47.54882992402307;-24.70356918130741;URBANO;0.57964260660411;0.8166666666666667;0.9615199615199614;137.0
216;352030105000055;-47.57408835926546;-24.71498788159104;URBANO;0.5275330860615838;0.7333333333333333;0.9387197191162476;928.0
217;352030105000057;-47.54450698857367;-24.616081049406294;RURAL;0.36595397722200973;0.85;0.9506172839506174;30.0
218;352030105000058;-47.52211680481261;-24.57414316482689;RURAL;0.5885744069578531;0.8;0.917738791423002;282.0
219;352030105000059;-47.35082396798267;-24.6214152073742;URBANO;0.4939338550423514;0.75;0.8987747145641882;155.0
220;352030105000061;-47.568286187472545;-24.573356722490473;RURAL;0.5166460138882606;0.7;0.9275058275058276;155.0
221;352030105000062;-47.383711823667475;-24.650779613719934;URBANO;0.5827288166429141;0.7666666666666667;0.9392039800995026;172.0
222;352030105000063;-47.38170033675583;-24.65159526477019;URBANO;0.6517065892810844;0.8666666666666667;0.8933982683982684;107.0
223;352030105000064;-47.3949303392501;-24.658080388538238;URBANO;0.55659085329102;0.7666666666666667;0.9894736842105264;119.0
224;352030105000065;-47.385262899081695;-24.64852271804236;URBANO;0.5297512397999417;0.8166666666666667;0.9606478124244622;247.0
225;352042605000001;-47.5543431180948;-24.739205988240773;URBANO;0.5858668175615882;0.8166666666666667;0.9673415511698708;381.0
226;352042605000002;-47.53616701252018;-24.72933249145619;URBANO;0.6327751128239624;0.7666666666666667;0.9241121197642936;379.0
227;352042605000004;-47.558849507863634;-24.736601112482063;URBANO;0.5470901713542838;0.7833333333333333;0.90619258860958;493.0
228;352042605000008;-47.704510403151666;-24.838526619052175;URBANO;0.5251434314495348;0.8333333333333334;0.8919708029197081;182.0
229;352042605000010;-47.79587313368674;-24.891836585468614;URBANO;0.53536057182435;0.6833333333333333;0.9216208222419402;137.0
230;352042605000011;-47.79396793475421;-24.88799992787003;URBANO;0.6139085543956433;0.8666666666666667;0.9234567901234568;169.0
231;352042605000012;-47.85542608935833;-24.98450252818787;URBANO;0.561827111040208;0.8833333333333333;0.9376006441223832;117.0
232;352042605000013;-47.548865339813915;-24.736194619169495;URBANO;0.592677507805974;0.75;0.9417078799868118;416.0
233;352042605000014;-47.53871333227282;-24.734060483902518;URBANO;0.6241103485419129;0.8333333333333334;0.8578976259091533;434.0
234;352042605000015;-47.52308772898268;-24.721506036935256;URBANO;0.580154869370551;0.8;0.9043217535153018;538.0
235;352042605000016;-47.57180565810777;-24.75448658726354;URBANO;0.5751685547085645;0.75;0.9355105105105104;482.0
236;352042605000017;-47.622007763667206;-24.78873560712587;URBANO;0.5571220148726986;0.7833333333333333;0.8977395630542938;371.0
237;352042605000018;-47.67614447356381;-24.82997054564979;URBANO;0.5782994515548808;0.85;0.9306306306306308;270.0
238;352042605000019;-47.55284496890672;-24.738387396609998;URBANO;0.6451130610259319;0.7833333333333333;0.9401965683824756;418.0
239;352042605000020;-47.5513421791808;-24.738271976787967;URBANO;0.6510562209266303;0.9;0.9612031921424188;231.0
240;352042605000021;-47.53568049188891;-24.721798642159897;URBANO;0.5788212534603658;0.8;0.9679763797410856;163.0
241;352042605000022;-47.528956434798765;-24.730744826462512;URBANO;0.5799124955626219;0.85;0.9418594104308391;371.0
242;352042605000023;-47.55503887098263;-24.747193197633173;URBANO;0.6343937020081093;0.8333333333333334;0.9827513227513226;501.0
243;352042605000024;-47.54131214799703;-24.738103469823077;URBANO;0.6146357983012689;0.7833333333333333;0.8519668737060041;396.0
244;352042605000025;-47.54641840935721;-24.727368806427574;URBANO;0.5409211264983893;0.7833333333333333;0.929703796412182;383.0
245;352042605000026;-47.50883719325316;-24.717546192523397;URBANO;0.5964183276449692;0.75;0.9513853476117626;272.0
246;352042605000027;-47.47491183579317;-24.706578033657447;URBANO;0.5861773004150538;0.85;0.9709544573643408;383.0
247;352042605000028;-47.566135340316656;-24.751740014443552;URBANO;0.6456964153646675;0.8666666666666667;0.967249982430248;327.0
248;352042605000029;-47.560002108419965;-24.748413336432485;URBANO;0.6388080303937059;0.7833333333333333;0.9828595317725752;415.0
249;352042605000030;-47.57991634187142;-24.760193077729998;URBANO;0.6456995422001515;0.7833333333333333;0.8823051948051948;141.0
250;352042605000031;-47.54544189794631;-24.74332193380758;URBANO;0.6573143974796021;0.8333333333333334;0.9475961359143636;412.0
251;352120005000001;-48.59134761233196;-24.584198690820312;URBANO;0.5943817542871818;0.85;0.9636262016543706;551.0
252;352120005000002;-48.593439573066064;-24.58156148053493;URBANO;0.5150322056047809;0.7666666666666667;0.9495974235104672;621.0
253;352120005000003;-48.595728451112265;-24.587213457421743;URBANO;0.6017715199515978;0.8166666666666667;0.9545645645645644;568.0
254;352120005000004;-48.59735492755741;-24.58438457314608;URBANO;0.5221401565527621;0.75;0.9551282051282052;213.0
255;352120005000005;-48.676998661207726;-24.563249635897286;URBANO;0.5147337027854173;0.7833333333333333;0.9603359173126615;443.0
256;352120005000006;-48.47835063605262;-24.503570285681686;RURAL;0.41641236907677975;0.7666666666666667;0.8458110516934045;154.0
257;352120005000007;-48.479561515936936;-24.570771986398295;RURAL;0.4887053870846202;0.8333333333333334;0.9025217613927292;548.0
258;352120005000008;-48.49838545740014;-24.63143264268278;RURAL;0.4997347467853754;0.8;0.9166666666666666;43.0
259;352120005000009;-48.57360255915223;-24.617347362186194;RURAL;0.5317194703795474;0.8;0.8802242609582059;148.0
260;352120005000010;-48.61741677421462;-24.661868755704884;RURAL;0.4216412085483784;0.8333333333333334;0.8130434782608695;148.0
261;352120005000011;-48.73868956358432;-24.666130227113428;RURAL;0.4334348604311648;0.9;0.8848484848484848;81.0
262;352120005000012;-48.7399734178161;-24.57230015884449;RURAL;0.57934435665758;0.75;0.9358974358974358;30.0
